id,user_id,contest_id,submission_id,problem_index,problem_name,problem_rating,verdict,language,tags_jsonb,submitted_at,solved
17111,7,1775,188732323,D,Friendly Spiders,1800.0,OK,C++17 (GCC 7-32),"['dfs and similar', 'graphs', 'math', 'number theory', 'shortest paths']",2023-01-10 12:35:18,1
17110,7,1775,188736563,E,The Human Equation,2100.0,OK,C++17 (GCC 7-32),"['greedy', 'implementation']",2023-01-10 12:45:11,1
17109,7,1775,188748484,F,Laboratory on Pluto,2500.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'dp', 'greedy', 'math']",2023-01-10 13:14:36,1
17108,7,1777,189974920,A,Everybody Likes Good Arrays!,800.0,OK,C++17 (GCC 7-32),"['greedy', 'math']",2023-01-21 14:38:33,1
17107,7,1777,189978701,B,Emordnilap,900.0,OK,C++17 (GCC 7-32),"['combinatorics', 'greedy', 'math']",2023-01-21 14:42:11,1
17106,7,1777,189983740,C,Quiz Master,1700.0,WRONG_ANSWER,C++17 (GCC 7-32),"['binary search', 'math', 'number theory', 'sortings', 'two pointers']",2023-01-21 14:48:34,0
17105,7,1777,189987438,D,Score of a Tree,1900.0,OK,C++17 (GCC 7-32),"['bitmasks', 'combinatorics', 'dfs and similar', 'dp', 'math', 'probabilities', 'trees']",2023-01-21 14:54:20,1
17104,7,1777,189988122,C,Quiz Master,1700.0,OK,C++17 (GCC 7-32),"['binary search', 'math', 'number theory', 'sortings', 'two pointers']",2023-01-21 14:55:32,1
17103,7,1777,189991762,E,Edge Reverse,2200.0,OK,C++17 (GCC 7-32),"['binary search', 'dfs and similar', 'graphs', 'trees']",2023-01-21 15:02:16,1
17102,7,1777,190005515,F,Comfortably Numb,2400.0,RUNTIME_ERROR,C++17 (GCC 7-32),"['bitmasks', 'data structures', 'divide and conquer', 'strings', 'trees']",2023-01-21 15:33:57,0
17101,7,1777,190006086,F,Comfortably Numb,2400.0,RUNTIME_ERROR,C++17 (GCC 7-32),"['bitmasks', 'data structures', 'divide and conquer', 'strings', 'trees']",2023-01-21 15:35:26,0
17100,7,1777,190008309,F,Comfortably Numb,2400.0,OK,C++17 (GCC 7-32),"['bitmasks', 'data structures', 'divide and conquer', 'strings', 'trees']",2023-01-21 15:41:26,1
17099,7,1792,190324148,A,GamingForces,800.0,OK,C++17 (GCC 7-32),"['greedy', 'sortings']",2023-01-24 14:40:19,1
17098,7,1792,190330429,B,Stand-up Comedian,1200.0,OK,C++17 (GCC 7-32),"['greedy', 'math']",2023-01-24 14:46:03,1
17097,7,1792,190341574,C,Min Max Sort,1500.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'greedy', 'math', 'two pointers']",2023-01-24 14:58:29,1
17096,7,1792,190350353,D,Fixed Prefix Permutations,1700.0,WRONG_ANSWER,C++17 (GCC 7-32),"['binary search', 'bitmasks', 'data structures', 'hashing', 'math', 'sortings']",2023-01-24 15:09:43,0
17095,7,1792,190356269,D,Fixed Prefix Permutations,1700.0,WRONG_ANSWER,C++17 (GCC 7-32),"['binary search', 'bitmasks', 'data structures', 'hashing', 'math', 'sortings']",2023-01-24 15:18:03,0
17094,7,1792,190364512,D,Fixed Prefix Permutations,1700.0,OK,C++17 (GCC 7-32),"['binary search', 'bitmasks', 'data structures', 'hashing', 'math', 'sortings']",2023-01-24 15:30:46,1
17093,7,1792,190372928,E,Divisors and Table,2400.0,OK,C++17 (GCC 7-32),"['brute force', 'dfs and similar', 'dp', 'number theory']",2023-01-24 15:45:37,1
17092,7,1792,190394679,F1,Graph Coloring (easy version),2700.0,OK,C++20 (GCC 11-64),"['combinatorics', 'dp', 'graphs']",2023-01-24 16:26:53,1
17091,7,1792,190396332,F2,Graph Coloring (hard version),2900.0,OK,C++20 (GCC 11-64),"['brute force', 'combinatorics', 'divide and conquer', 'dp', 'fft', 'graphs']",2023-01-24 16:29:46,1
17090,7,1780,190498579,A,Hayato and School,800.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'greedy']",2023-01-25 14:40:11,1
17089,7,1780,190508885,B,GCD Partition,1100.0,OK,C++17 (GCC 7-32),"['brute force', 'greedy', 'math', 'number theory']",2023-01-25 14:48:53,1
17088,7,1780,190527419,D,Bit Guessing Game,1800.0,OK,C++17 (GCC 7-32),"['binary search', 'bitmasks', 'constructive algorithms', 'interactive']",2023-01-25 15:10:50,1
17087,7,1780,190544287,E,Josuke and Complete Graph,2400.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'data structures', 'math', 'number theory']",2023-01-25 15:36:54,1
17086,7,1780,190551327,F,Three Chairs,2300.0,OK,C++17 (GCC 7-32),"['bitmasks', 'brute force', 'combinatorics', 'data structures', 'dp', 'number theory', 'sortings']",2023-01-25 15:52:06,1
17085,7,1780,190559981,G,Delicious Dessert,2400.0,OK,C++17 (GCC 7-32),"['binary search', 'dsu', 'hashing', 'math', 'number theory', 'string suffix structures']",2023-01-25 16:15:52,1
17084,7,1787,191106284,A,Exponential Equation,800.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'math']",2023-01-29 14:36:57,1
17083,7,1787,191109908,B,Number Factorization,1100.0,OK,C++17 (GCC 7-32),"['greedy', 'math', 'number theory']",2023-01-29 14:40:37,1
17082,7,1787,191118107,C,Remove the Bracket,1600.0,OK,C++17 (GCC 7-32),"['dp', 'greedy', 'math']",2023-01-29 14:51:47,1
17081,7,1787,191126441,D,Game on Axis,1900.0,WRONG_ANSWER,C++17 (GCC 7-32),"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'implementation']",2023-01-29 15:09:21,0
17080,7,1787,191128946,D,Game on Axis,1900.0,OK,C++17 (GCC 7-32),"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'implementation']",2023-01-29 15:16:14,1
17079,7,1787,191132024,E,The Harmonization of XOR,2100.0,OK,C++17 (GCC 7-32),"['bitmasks', 'constructive algorithms', 'greedy', 'math']",2023-01-29 15:24:39,1
17078,7,1787,191139771,F,Inverse Transformation,2500.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'implementation', 'math']",2023-01-29 15:50:44,1
17077,7,1787,191147352,G,Colorful Tree Again,3000.0,OK,C++17 (GCC 7-32),"['brute force', 'data structures', 'trees']",2023-01-29 16:20:19,1
17076,7,1787,191159985,I,Treasure Hunt,3400.0,OK,C++17 (GCC 7-32),"['data structures', 'divide and conquer', 'two pointers']",2023-01-29 17:19:18,1
17075,7,1788,192877945,A,One and Two,800.0,OK,C++17 (GCC 7-32),"['brute force', 'implementation', 'math']",2023-02-09 14:40:22,1
17074,7,1788,192885593,B,Sum of Two Numbers,1100.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'greedy', 'implementation', 'math', 'probabilities']",2023-02-09 14:45:58,1
17073,7,1788,192897787,C,Matching Numbers,1300.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'greedy', 'math']",2023-02-09 14:56:12,1
17072,7,1788,192914191,D,Moving Dots,2000.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'combinatorics', 'math', 'two pointers']",2023-02-09 15:12:56,1
17071,7,1788,192924036,E,Sum Over Zero,2200.0,OK,C++17 (GCC 7-32),"['data structures', 'dfs and similar', 'dp']",2023-02-09 15:25:37,1
17070,7,1788,192937268,F,"XOR, Tree, and Queries",2500.0,OK,C++17 (GCC 7-32),"['bitmasks', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation', 'trees']",2023-02-09 15:46:14,1
17069,7,1793,193486050,A,Yet Another Promotion,800.0,OK,C++17 (GCC 7-32),"['greedy', 'math']",2023-02-13 15:00:58,1
17068,7,1793,193486735,B,Fedya and Array,1100.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'math']",2023-02-13 15:06:47,1
17067,7,1793,193487645,C,Dora and Search,1200.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'data structures', 'two pointers']",2023-02-13 15:13:51,1
17066,7,1793,193489241,D,Moscow Gorillas,1800.0,OK,C++17 (GCC 7-32),"['binary search', 'dp', 'greedy', 'implementation', 'math', 'two pointers']",2023-02-13 15:26:00,1
17065,7,1793,193501532,F,Rebrending,2600.0,OK,C++17 (GCC 7-32),"['brute force', 'data structures', 'divide and conquer', 'implementation']",2023-02-13 17:05:07,1
17064,7,1793,193503669,F,Rebrending,2600.0,OK,C++17 (GCC 7-32),"['brute force', 'data structures', 'divide and conquer', 'implementation']",2023-02-13 17:22:16,1
17063,7,1795,193844371,A,Two Towers,800.0,OK,C++17 (GCC 7-32),"['brute force', 'implementation', 'strings']",2023-02-16 14:45:01,1
17062,7,1795,193858661,B,Ideal Point,900.0,OK,C++17 (GCC 7-32),"['brute force', 'geometry', 'greedy']",2023-02-16 15:01:07,1
17061,7,1795,193867104,C,Tea Tasting,1500.0,OK,C++17 (GCC 7-32),"['binary search', 'data structures', 'implementation']",2023-02-16 15:13:16,1
17060,7,1795,193871050,D,Triangle Coloring,1600.0,OK,C++17 (GCC 7-32),"['combinatorics', 'math']",2023-02-16 15:19:17,1
17059,7,1795,193882792,E,Explosions?,2200.0,OK,C++17 (GCC 7-32),"['binary search', 'data structures', 'dp', 'greedy', 'math']",2023-02-16 15:40:17,1
17058,7,1795,193895794,F,Blocking Chips,2400.0,OK,C++17 (GCC 7-32),"['binary search', 'constructive algorithms', 'dfs and similar', 'greedy', 'trees']",2023-02-16 16:11:15,1
17057,7,1795,193902953,G,Removal Sequences,2700.0,OK,C++17 (GCC 7-32),"['bitmasks', 'dfs and similar', 'graphs']",2023-02-16 16:29:24,1
17056,7,1789,194927067,A,Serval and Mocha's Array,800.0,OK,C++17 (GCC 7-32),"['brute force', 'math', 'number theory']",2023-02-25 14:25:13,1
17055,7,1789,194931862,B,Serval and Inversion Magic,800.0,OK,C++17 (GCC 7-32),"['brute force', 'implementation', 'strings', 'two pointers']",2023-02-25 14:33:19,1
17054,7,1789,194937514,C,Serval and Toxel's Arrays,1500.0,OK,C++17 (GCC 7-32),"['combinatorics', 'dp', 'implementation', 'math']",2023-02-25 14:42:48,1
17053,7,1789,194947704,D,Serval and Shift-Shift-Shift,2200.0,OK,C++17 (GCC 7-32),"['bitmasks', 'brute force', 'constructive algorithms', 'implementation']",2023-02-25 15:03:59,1
17052,7,1789,194958031,E,Serval and Music Game,2500.0,OK,C++17 (GCC 7-32),"['brute force', 'dp', 'implementation', 'math', 'number theory']",2023-02-25 15:34:41,1
17051,7,1789,194967282,F,Serval and Brain Power,2700.0,OK,C++17 (GCC 7-32),"['bitmasks', 'brute force', 'dp', 'greedy', 'implementation', 'strings']",2023-02-25 16:07:12,1
17050,7,1799,195139388,A,Recent Actions,800.0,OK,C++17 (GCC 7-32),"['data structures', 'greedy', 'implementation', 'math']",2023-02-27 14:38:05,1
17049,7,1799,195140810,B,Equalize by Divide,1200.0,OK,C++17 (GCC 7-32),"['brute force', 'constructive algorithms', 'greedy', 'math']",2023-02-27 14:42:53,1
17048,7,1799,195146277,C,Double Lexicographically Minimum,1700.0,WRONG_ANSWER,C++17 (GCC 7-32),"['greedy', 'strings']",2023-02-27 14:56:34,0
17047,7,1799,195148295,C,Double Lexicographically Minimum,1700.0,OK,C++17 (GCC 7-32),"['greedy', 'strings']",2023-02-27 15:01:51,1
17046,7,1799,195152435,D2,Hot Start Up (hard version),2100.0,OK,C++17 (GCC 7-32),"['data structures', 'dp']",2023-02-27 15:13:23,1
17045,7,1799,195152497,D1,Hot Start Up (easy version),1900.0,OK,C++17 (GCC 7-32),['dp'],2023-02-27 15:13:32,1
17044,7,1799,195161547,E,City Union,2300.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'dfs and similar', 'dsu', 'geometry', 'greedy', 'implementation', 'math']",2023-02-27 15:40:54,1
17043,7,1799,195166062,G,Count Voting,2600.0,OK,C++20 (GCC 11-64),"['combinatorics', 'dp', 'math']",2023-02-27 15:55:59,1
17042,7,1799,195169902,F,Halve or Subtract,2700.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'dp', 'greedy', 'sortings']",2023-02-27 16:09:40,1
17041,7,1799,195177612,H,Tree Cutting,3200.0,OK,C++20 (GCC 11-64),"['bitmasks', 'dfs and similar', 'dp']",2023-02-27 16:40:44,1
17040,7,1796,195285429,A,Typical Interview Problem,800.0,OK,C++17 (GCC 7-32),"['brute force', 'implementation', 'strings']",2023-02-28 14:41:04,1
17039,7,1796,195293652,B,Asterisk-Minor Template,1000.0,OK,C++17 (GCC 7-32),"['implementation', 'strings']",2023-02-28 14:49:41,1
17038,7,1796,195305663,C,Maximum Set,1600.0,OK,C++17 (GCC 7-32),"['binary search', 'math']",2023-02-28 15:03:45,1
17037,7,1796,195321929,D,Maximum Subarray,2000.0,OK,C++17 (GCC 7-32),"['data structures', 'dp', 'greedy', 'two pointers']",2023-02-28 15:29:51,1
17036,7,1796,195336605,E,Colored Subgraphs,2500.0,WRONG_ANSWER,C++17 (GCC 7-32),"['dfs and similar', 'dp', 'games', 'greedy', 'trees']",2023-02-28 16:00:00,0
17035,7,1796,195337583,E,Colored Subgraphs,2500.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['dfs and similar', 'dp', 'games', 'greedy', 'trees']",2023-02-28 16:02:07,0
17034,7,1796,195338279,E,Colored Subgraphs,2500.0,WRONG_ANSWER,C++17 (GCC 7-32),"['dfs and similar', 'dp', 'games', 'greedy', 'trees']",2023-02-28 16:03:37,0
17033,7,1796,195338483,E,Colored Subgraphs,2500.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['dfs and similar', 'dp', 'games', 'greedy', 'trees']",2023-02-28 16:04:09,0
17032,7,1796,195343355,E,Colored Subgraphs,2500.0,OK,C++17 (GCC 7-32),"['dfs and similar', 'dp', 'games', 'greedy', 'trees']",2023-02-28 16:15:07,1
17031,7,1801,196601281,A,The Very Beautiful Blanket,1600.0,OK,C++17 (GCC 7-32),"['bitmasks', 'constructive algorithms']",2023-03-09 09:37:20,1
17030,7,1801,196601909,B,Buying gifts,1800.0,WRONG_ANSWER,C++17 (GCC 7-32),"['data structures', 'greedy', 'sortings']",2023-03-09 09:41:34,0
17029,7,1801,196605050,C,Music Festival,1900.0,OK,C++17 (GCC 7-32),"['binary search', 'data structures', 'dp', 'greedy', 'sortings']",2023-03-09 09:48:39,1
17028,7,1801,196611006,B,Buying gifts,1800.0,OK,C++17 (GCC 7-32),"['data structures', 'greedy', 'sortings']",2023-03-09 10:03:12,1
17027,7,1801,196615603,D,The way home,2100.0,OK,C++17 (GCC 7-32),"['binary search', 'data structures', 'dp', 'graphs', 'greedy', 'shortest paths', 'sortings']",2023-03-09 10:17:06,1
17026,7,1801,196623547,F,Another n-dimensional chocolate bar,2700.0,WRONG_ANSWER,C++20 (GCC 11-64),"['dp', 'math', 'meet-in-the-middle', 'number theory']",2023-03-09 10:43:12,0
17025,7,1801,196624968,F,Another n-dimensional chocolate bar,2700.0,WRONG_ANSWER,C++20 (GCC 11-64),"['dp', 'math', 'meet-in-the-middle', 'number theory']",2023-03-09 10:48:00,0
17024,7,1801,196626066,F,Another n-dimensional chocolate bar,2700.0,OK,C++20 (GCC 11-64),"['dp', 'math', 'meet-in-the-middle', 'number theory']",2023-03-09 10:51:52,1
17023,7,1801,196636476,E,Gasoline prices,3000.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['data structures', 'divide and conquer', 'dsu', 'hashing', 'trees']",2023-03-09 11:26:08,0
17022,7,1801,196637935,E,Gasoline prices,3000.0,RUNTIME_ERROR,C++17 (GCC 7-32),"['data structures', 'divide and conquer', 'dsu', 'hashing', 'trees']",2023-03-09 11:30:47,0
17021,7,1801,196641519,E,Gasoline prices,3000.0,OK,C++17 (GCC 7-32),"['data structures', 'divide and conquer', 'dsu', 'hashing', 'trees']",2023-03-09 11:42:39,1
17020,7,1734,196809525,F,Zeros and Ones,2500.0,COMPILATION_ERROR,C++17 (GCC 7-32),"['bitmasks', 'divide and conquer', 'dp', 'math']",2023-03-10 14:48:46,0
17019,7,1734,196809658,F,Zeros and Ones,2500.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['bitmasks', 'divide and conquer', 'dp', 'math']",2023-03-10 14:49:33,0
17018,7,1734,196812495,F,Zeros and Ones,2500.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['bitmasks', 'divide and conquer', 'dp', 'math']",2023-03-10 15:06:42,0
17017,7,1734,196812741,F,Zeros and Ones,2500.0,OK,C++17 (GCC 7-32),"['bitmasks', 'divide and conquer', 'dp', 'math']",2023-03-10 15:08:11,1
17016,7,1804,197073446,A,Lame King,800.0,OK,C++17 (GCC 7-32),"['greedy', 'math']",2023-03-12 14:37:12,1
17015,7,1804,197075383,B,Vaccination,1000.0,OK,C++17 (GCC 7-32),"['greedy', 'implementation']",2023-03-12 14:40:30,1
17014,7,1804,197078316,C,Pull Your Luck,1500.0,WRONG_ANSWER,C++17 (GCC 7-32),"['brute force', 'greedy', 'math', 'number theory']",2023-03-12 14:44:51,0
17013,7,1804,197078785,C,Pull Your Luck,1500.0,OK,C++17 (GCC 7-32),"['brute force', 'greedy', 'math', 'number theory']",2023-03-12 14:45:43,1
17012,7,1804,197082836,D,Accommodation,2000.0,OK,C++17 (GCC 7-32),"['brute force', 'dp', 'greedy', 'implementation']",2023-03-12 14:52:18,1
17011,7,1804,197090524,E,Routing,2400.0,OK,C++17 (GCC 7-32),"['bitmasks', 'brute force', 'dfs and similar', 'dp', 'graphs']",2023-03-12 15:07:11,1
17010,7,1804,197095528,F,Approximate Diameter,2700.0,OK,C++17 (GCC 7-32),"['binary search', 'divide and conquer', 'graphs', 'shortest paths']",2023-03-12 15:17:11,1
17009,7,1804,197116169,G,Flow Control,3500.0,RUNTIME_ERROR,C++17 (GCC 7-32),"['data structures', 'dsu', 'implementation']",2023-03-12 16:03:44,0
17008,7,1804,197116886,G,Flow Control,3500.0,WRONG_ANSWER,C++17 (GCC 7-32),"['data structures', 'dsu', 'implementation']",2023-03-12 16:05:32,0
17007,7,1804,197117793,G,Flow Control,3500.0,WRONG_ANSWER,C++17 (GCC 7-32),"['data structures', 'dsu', 'implementation']",2023-03-12 16:07:43,0
17006,7,1804,197122303,G,Flow Control,3500.0,WRONG_ANSWER,C++17 (GCC 7-32),"['data structures', 'dsu', 'implementation']",2023-03-12 16:18:28,0
17005,7,1804,197124948,G,Flow Control,3500.0,OK,C++17 (GCC 7-32),"['data structures', 'dsu', 'implementation']",2023-03-12 16:24:25,1
17004,7,1798,199252869,A,Showstopper,800.0,OK,C++17 (GCC 7-32),"['greedy', 'implementation', 'sortings']",2023-03-26 14:40:26,1
17003,7,1798,199258073,B,Three Sevens,1000.0,OK,C++17 (GCC 7-32),"['brute force', 'data structures', 'greedy', 'implementation']",2023-03-26 14:47:37,1
17002,7,1798,199267780,C,Candy Store,1700.0,OK,C++17 (GCC 7-32),"['greedy', 'math', 'number theory']",2023-03-26 15:04:39,1
17001,7,1798,199272392,D,Shocking Arrangement,1600.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'greedy', 'math']",2023-03-26 15:14:16,1
17000,7,1798,199281499,E,Multitest Generator,2300.0,OK,C++17 (GCC 7-32),"['brute force', 'dp']",2023-03-26 15:35:22,1
16999,7,1798,199299154,F,Gifts from Grandfather Ahmed,2500.0,OK,C++17 (GCC 7-32),"['dp', 'math', 'number theory']",2023-03-26 16:20:59,1
16998,7,1810,199957879,A,Beautiful Sequence,800.0,OK,C++17 (GCC 7-32),"['brute force', 'greedy']",2023-03-31 14:36:40,1
16997,7,1810,199961076,B,Candies,800.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'math', 'number theory']",2023-03-31 14:38:45,1
16996,7,1810,199965128,C,Make It Permutation,1300.0,OK,C++17 (GCC 7-32),"['brute force', 'greedy', 'sortings']",2023-03-31 14:42:33,1
16995,7,1810,199971530,D,Climbing the Tree,1700.0,OK,C++17 (GCC 7-32),"['binary search', 'math']",2023-03-31 14:50:41,1
16994,7,1810,199985691,E,Monsters,2100.0,OK,C++17 (GCC 7-32),"['brute force', 'data structures', 'dfs and similar', 'dsu', 'graphs', 'greedy']",2023-03-31 15:14:51,1
16993,7,1810,199995728,F,M-tree,2800.0,OK,C++17 (GCC 7-32),"['data structures', 'math', 'sortings', 'trees']",2023-03-31 15:36:56,1
16992,7,1696,200857090,F,Tree Recovery,2600.0,OK,C++17 (GCC 7-32),"['brute force', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'trees']",2023-04-05 09:57:00,1
16991,7,1814,200985613,A,Coins,800.0,OK,C++17 (GCC 7-32),"['implementation', 'math']",2023-04-06 14:36:56,1
16990,7,1814,200995877,B,Long Legs,1700.0,OK,C++17 (GCC 7-32),"['brute force', 'math']",2023-04-06 14:43:39,1
16989,7,1814,201024463,D,Balancing Weapons,2500.0,CHALLENGED,C++17 (GCC 7-32),"['binary search', 'brute force', 'data structures', 'math', 'two pointers']",2023-04-06 15:30:06,0
16988,7,1814,201024541,C,Search in Parallel,1500.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'greedy', 'sortings']",2023-04-06 15:30:19,1
16987,7,1814,201026423,D,Balancing Weapons,2500.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'data structures', 'math', 'two pointers']",2023-04-06 15:33:43,1
16986,7,1814,201039745,E,Chain Chips,2300.0,OK,C++17 (GCC 7-32),"['data structures', 'dp', 'matrices']",2023-04-06 16:02:33,1
16985,7,1814,201050534,F,Communication Towers,2700.0,OK,C++17 (GCC 7-32),"['brute force', 'divide and conquer', 'dsu']",2023-04-06 16:40:26,1
16984,7,1805,201807866,F1,Survival of the Weakest (easy version),2600.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'implementation', 'math', 'sortings']",2023-04-12 09:39:31,1
16983,7,1805,201807896,F2,Survival of the Weakest (hard version),3100.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['greedy', 'math', 'sortings', 'two pointers']",2023-04-12 09:39:50,0
16982,7,1805,201808763,F1,Survival of the Weakest (easy version),2600.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'implementation', 'math', 'sortings']",2023-04-12 09:47:53,1
16981,7,1805,201808784,F2,Survival of the Weakest (hard version),3100.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),"['greedy', 'math', 'sortings', 'two pointers']",2023-04-12 09:48:05,0
16980,7,1805,201809725,F1,Survival of the Weakest (easy version),2600.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'implementation', 'math', 'sortings']",2023-04-12 09:57:08,1
16979,7,1805,201809766,F2,Survival of the Weakest (hard version),3100.0,OK,C++17 (GCC 7-32),"['greedy', 'math', 'sortings', 'two pointers']",2023-04-12 09:57:26,1
16978,7,1805,201809817,F2,Survival of the Weakest (hard version),3100.0,WRONG_ANSWER,C++17 (GCC 7-32),"['greedy', 'math', 'sortings', 'two pointers']",2023-04-12 09:57:55,0
16977,7,1805,201809838,F2,Survival of the Weakest (hard version),3100.0,OK,C++17 (GCC 7-32),"['greedy', 'math', 'sortings', 'two pointers']",2023-04-12 09:58:11,1
16976,7,1821,202824979,A,Matching,800.0,OK,C++17 (GCC 7-32),"['combinatorics', 'math']",2023-04-20 14:38:14,1
16975,7,1821,202829530,B,Sort the Subarray,1100.0,OK,C++17 (GCC 7-32),"['brute force', 'greedy']",2023-04-20 14:43:53,1
16974,7,1821,202834744,C,Tear It Apart,1300.0,OK,C++17 (GCC 7-32),"['brute force', 'implementation', 'math', 'strings']",2023-04-20 14:50:03,1
16973,7,1821,202849914,D,Black Cells,1900.0,OK,C++17 (GCC 7-32),"['binary search', 'brute force', 'greedy', 'math']",2023-04-20 15:15:21,1
16972,7,1821,202862275,E,Rearrange Brackets,2100.0,OK,C++17 (GCC 7-32),"['brute force', 'dp', 'greedy', 'sortings', 'strings']",2023-04-20 15:42:21,1
16971,7,1821,202869342,F,Timber,2600.0,OK,C++17 (GCC 7-32),"['combinatorics', 'dp', 'fft', 'math']",2023-04-20 16:00:55,1
16970,7,1823,203676926,A,A-characteristic,800.0,OK,C++17 (GCC 7-32),"['combinatorics', 'constructive algorithms', 'math']",2023-04-27 14:38:58,1
16969,7,1823,203679907,B,Sort with Step,900.0,OK,C++17 (GCC 7-32),"['brute force', 'math', 'sortings']",2023-04-27 14:45:20,1
16968,7,1823,203686000,C,Strongly Composite,1300.0,OK,C++17 (GCC 7-32),"['greedy', 'math', 'number theory']",2023-04-27 14:58:17,1
16967,7,1823,203693938,D,Unique Palindromes,1900.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'math', 'strings']",2023-04-27 15:18:12,1
16966,7,1823,203704685,E,Removing Graph,2500.0,OK,C++17 (GCC 7-32),"['brute force', 'dp', 'games', 'graphs', 'math']",2023-04-27 15:52:35,1
16965,7,1823,203709775,F,Random Walk,2600.0,OK,C++17 (GCC 7-32),"['dp', 'graphs', 'math', 'probabilities', 'trees']",2023-04-27 16:11:56,1
16964,7,1817,203915135,A,Almost Increasing Subsequence,1500.0,OK,C++17 (GCC 7-32),"['binary search', 'data structures', 'greedy']",2023-04-29 14:39:04,1
16963,7,1817,203919216,B,Fish Graph,1900.0,OK,C++17 (GCC 7-32),"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs']",2023-04-29 14:51:08,1
16962,7,1817,203926222,C,Similar Polynomials,2400.0,OK,C++17 (GCC 7-32),"['combinatorics', 'math']",2023-04-29 15:06:54,1
16961,7,1817,203935953,E,Half-sum,3400.0,WRONG_ANSWER,C++17 (GCC 7-32),"['brute force', 'divide and conquer', 'greedy']",2023-04-29 15:33:30,0
16960,7,1817,203945800,D,Toy Machine,2700.0,OK,C++17 (GCC 7-32),"['constructive algorithms', 'games', 'implementation']",2023-04-29 16:05:46,1
16959,7,1817,203961974,E,Half-sum,3400.0,WRONG_ANSWER,C++17 (GCC 7-32),"['brute force', 'divide and conquer', 'greedy']",2023-04-29 17:32:12,0
16958,7,1817,203962099,E,Half-sum,3400.0,OK,C++17 (GCC 7-32),"['brute force', 'divide and conquer', 'greedy']",2023-04-29 17:33:04,1
16957,7,1824,205082782,A,LuoTianyi and the Show,1400.0,OK,C++17 (GCC 7-32),"['greedy', 'implementation']",2023-05-08 12:12:09,1
16956,7,1824,205087589,B1,LuoTianyi and the Floating Islands (Easy Version),1800.0,OK,C++17 (GCC 7-32),"['combinatorics', 'math', 'probabilities', 'trees']",2023-05-08 12:19:36,1
16955,7,1824,205087663,B2,LuoTianyi and the Floating Islands (Hard Version),2300.0,OK,C++17 (GCC 7-32),"['combinatorics', 'dfs and similar', 'math', 'probabilities', 'trees']",2023-05-08 12:19:44,1
16954,7,1824,205093905,C,LuoTianyi and XOR-Tree,2500.0,OK,C++17 (GCC 7-32),"['data structures', 'dfs and similar', 'dp', 'dsu', 'greedy', 'trees']",2023-05-08 12:33:34,1
16953,7,1824,205103647,D,LuoTianyi and the Function,3000.0,TIME_LIMIT_EXCEEDED,C++17 (GCC 7-32),['data structures'],2023-05-08 13:02:04,0
16952,7,1824,205107363,D,LuoTianyi and the Function,3000.0,OK,C++17 (GCC 7-32),['data structures'],2023-05-08 13:13:54,1
16951,7,1824,205130495,E,LuoTianyi and Cartridge,3500.0,OK,C++17 (GCC 7-32),"['data structures', 'trees']",2023-05-08 14:46:37,1
16950,7,1824,205135430,D,LuoTianyi and the Function,3000.0,OK,C++17 (GCC 7-32),['data structures'],2023-05-08 15:20:51,1
16949,7,1824,205137280,E,LuoTianyi and Cartridge,3500.0,OK,C++17 (GCC 7-32),"['data structures', 'trees']",2023-05-08 15:36:02,1
16948,7,1824,205142283,D,LuoTianyi and the Function,3000.0,OK,C++17 (GCC 7-32),['data structures'],2023-05-08 16:18:52,1
