id,user_id,submitted_at,problem_rating,rating_difference,max_rating_difference,avg_solved_rating,max_solved_rating,historical_solve_rate,total_attempts,avg_tag_familiarity,avg_tag_success,strongest_tag_success,weakest_tag_success,recent_7d_solve_rate,recent_7d_attempts,recent_30d_solve_rate,recent_30d_attempts,recent_wrong_answer_rate,recent_tle_rate,recent_runtime_error_rate,recent_compilation_error_rate,previous_problem_attempts,previous_problem_failures,previous_problem_solved,avg_attempts_before_solve,solved
18027,7,2020-07-29 14:41:53,1600.0,280.5351170568563,1900.0,1880.5351170568563,3500.0,0.6042845594179467,2474,454.0,0.6658602138796764,0.7047970479704797,0.632016632016632,1.0,1,0.875,16,0.125,0.0,0.0,0.0,0,0,0,1.4361204013377926,1
18026,7,2020-07-29 14:45:10,1500.0,380.3475935828876,2000.0,1880.3475935828876,3500.0,0.6044444444444445,2475,372.75,0.6368761340761975,0.7053406998158379,0.5476190476190477,1.0,2,0.8823529411764706,17,0.11764705882352941,0.0,0.0,0.0,0,0,0,1.4358288770053476,1
18025,7,2020-07-29 14:55:20,2100.0,-219.90647962591856,1400.0,1880.0935203740814,3500.0,0.6046042003231018,2476,517.25,0.700650642448611,0.7798165137614679,0.6541471048513302,1.0,3,0.8888888888888888,18,0.1111111111111111,0.0,0.0,0.0,0,0,0,1.4355377421509685,0
18024,7,2020-07-29 14:57:59,2100.0,-219.90647962591856,1400.0,1880.0935203740814,3500.0,0.6043601130399677,2477,518.25,0.6992297869504684,0.7783882783882784,0.653125,0.75,4,0.8421052631578947,19,0.15789473684210525,0.0,0.0,0.0,1,1,0,1.4355377421509685,1
18023,7,2020-07-29 15:02:42,2200.0,-319.7596795727636,1300.0,1880.2403204272364,3500.0,0.6045197740112994,2478,424.0,0.6505045709074739,0.6536661466458659,0.6473429951690821,0.8,5,0.85,20,0.15,0.0,0.0,0.0,0,0,0,1.4359145527369825,1
18022,7,2020-07-29 15:37:20,2800.0,-919.5463642428285,700.0,1880.4536357571715,3500.0,0.6046793061718435,2479,327.0,0.6204166441689483,0.6833333333333333,0.5673352435530086,0.8333333333333334,6,0.8571428571428571,21,0.14285714285714285,0.0,0.0,0.0,0,0,0,1.4356237491661108,0
18021,7,2020-07-29 15:48:10,2800.0,-919.5463642428285,700.0,1880.4536357571715,3500.0,0.6044354838709678,2480,328.0,0.6183450812112316,0.6804979253112033,0.5657142857142857,0.7142857142857143,7,0.8181818181818182,22,0.18181818181818182,0.0,0.0,0.0,1,1,0,1.4356237491661108,1
18020,7,2020-07-29 16:01:35,2600.0,-718.9333333333334,900.0,1881.0666666666666,3500.0,0.6045949214026602,2481,278.25,0.6383577078754432,0.8241758241758241,0.5151515151515151,0.75,8,0.8260869565217391,23,0.17391304347826086,0.0,0.0,0.0,0,0,0,1.436,1
18019,7,2020-07-30 14:40:14,800.0,1081.545636242505,2700.0,1881.545636242505,3500.0,0.604754230459307,2482,434.75,0.6675449635795574,0.7051282051282052,0.6490384615384616,0.7777777777777778,9,0.8333333333333334,24,0.16666666666666666,0.0,0.0,0.0,0,0,0,1.435709526982012,0
18018,7,2020-07-30 14:43:32,800.0,1081.545636242505,2700.0,1881.545636242505,3500.0,0.6045106725734998,2483,435.75,0.6657110095437357,0.7038391224862889,0.645933014354067,0.7,10,0.8,25,0.2,0.0,0.0,0.0,1,1,0,1.435709526982012,1
18017,7,2020-07-30 14:44:54,1000.0,880.8255659121171,2500.0,1880.825565912117,3500.0,0.604669887278583,2484,596.0,0.6790531350591649,0.7043795620437956,0.6537267080745341,0.7272727272727273,11,0.8076923076923077,26,0.19230769230769232,0.0,0.0,0.0,0,0,0,1.4360852197070573,1
18016,7,2020-07-30 14:52:53,1800.0,80.23952095808386,1700.0,1880.2395209580839,3500.0,0.6048289738430583,2485,418.5,0.6594096089896812,0.7049180327868853,0.5966386554621849,0.75,12,0.8148148148148148,27,0.18518518518518517,0.0,0.0,0.0,0,0,0,1.4357950765136394,1
18015,7,2020-07-30 15:21:56,2700.0,-819.813829787234,800.0,1880.186170212766,3500.0,0.6049879324215608,2486,240.66666666666666,0.6317540719621973,0.825136612021858,0.488,0.7692307692307693,13,0.8214285714285714,28,0.17857142857142858,0.0,0.0,0.0,0,0,0,1.4355053191489362,1
18014,7,2020-07-30 15:28:27,2000.0,-119.26910299003316,1500.0,1880.7308970099668,3500.0,0.605146763168476,2487,390.8333333333333,0.6526309988371429,0.7787934186471663,0.5669515669515669,0.7857142857142857,14,0.8275862068965517,29,0.1724137931034483,0.0,0.0,0.0,0,0,0,1.435215946843854,0
18013,7,2020-07-30 15:34:01,2000.0,-119.26910299003316,1500.0,1880.7308970099668,3500.0,0.604903536977492,2488,391.8333333333333,0.6507965619927215,0.7773722627737226,0.5653409090909091,0.7333333333333333,15,0.8,30,0.2,0.0,0.0,0.0,1,1,0,1.435215946843854,1
18012,7,2020-08-07 14:37:04,800.0,1080.8100929614873,2700.0,1880.8100929614873,3500.0,0.6050622740056247,2489,599.0,0.6797544532687216,0.7047101449275363,0.6547987616099071,0.5,0,0.7727272727272727,22,0.22727272727272727,0.0,0.0,0.0,0,0,0,1.4355909694555113,1
18011,7,2020-08-07 14:41:12,1400.0,480.092899800929,2100.0,1880.092899800929,3500.0,0.6052208835341365,2490,491.0,0.6731805014569728,0.7777777777777778,0.5827338129496403,1.0,1,0.782608695652174,23,0.21739130434782608,0.0,0.0,0.0,0,0,0,1.4353019243530192,1
18010,7,2020-08-07 14:48:15,1700.0,179.77453580901852,1800.0,1879.7745358090185,3500.0,0.6053793657165797,2491,457.75,0.703749530831632,0.8260869565217391,0.6278026905829597,1.0,2,0.7916666666666666,24,0.20833333333333334,0.0,0.0,0.0,0,0,0,1.4350132625994696,1
18009,7,2020-08-07 14:56:19,2100.0,-220.34459907223322,1400.0,1879.6554009277668,3500.0,0.60553772070626,2492,338.5,0.677499420843626,0.7781818181818182,0.6164383561643836,1.0,3,0.8,25,0.2,0.0,0.0,0.0,0,0,0,1.434724983432737,1
18008,7,2020-08-07 15:51:45,2800.0,-920.1986754966888,700.0,1879.8013245033112,3500.0,0.6056959486562374,2493,254.8,0.6153370601072744,0.778584392014519,0.49230769230769234,1.0,4,0.8076923076923077,26,0.19230769230769232,0.0,0.0,0.0,0,0,0,1.4344370860927151,1
18007,7,2020-08-07 16:17:48,3200.0,-1319.5896757114494,300.0,1880.4103242885506,3500.0,0.6058540497193264,2494,234.33333333333334,0.6093832017925526,0.7789855072463768,0.5,1.0,5,0.8148148148148148,27,0.18518518518518517,0.0,0.0,0.0,0,0,0,1.4341495698213105,0
18006,7,2020-08-07 16:27:46,3200.0,-1319.5896757114494,300.0,1880.4103242885506,3500.0,0.6056112224448897,2495,235.33333333333334,0.6031437180070166,0.7775768535262206,0.4925373134328358,0.8333333333333334,6,0.7857142857142857,28,0.17857142857142858,0.0,0.03571428571428571,0.0,1,1,0,1.4341495698213105,0
18005,7,2020-08-07 16:32:10,3200.0,-1319.5896757114494,300.0,1880.4103242885506,3500.0,0.6053685897435898,2496,236.33333333333334,0.597169104397699,0.776173285198556,0.4852941176470588,0.7142857142857143,7,0.7586206896551724,29,0.1724137931034483,0.0,0.06896551724137931,0.0,2,2,0,1.4341495698213105,1
18004,7,2020-08-14 14:36:53,800.0,1081.2830687830688,2700.0,1881.2830687830688,3500.0,0.60552663195835,2497,387.0,0.5739638447971781,0.6558641975308642,0.49206349206349204,0.75,8,0.7666666666666667,30,0.16666666666666666,0.0,0.06666666666666667,0.0,0,0,0,1.4351851851851851,1
18003,7,2020-08-14 14:39:37,800.0,1080.568407138136,2700.0,1880.568407138136,3500.0,0.6056845476381105,2498,272.0,0.7128654970760234,0.827027027027027,0.6052631578947368,0.75,8,0.7741935483870968,31,0.16129032258064516,0.0,0.06451612903225806,0.0,0,0,0,1.434897554527429,1
18002,7,2020-08-14 14:41:30,1600.0,279.8546895640686,1900.0,1879.8546895640686,3500.0,0.605842336934774,2499,519.3333333333334,0.624509244138939,0.6563944530046225,0.583732057416268,0.75,8,0.78125,32,0.15625,0.0,0.0625,0.0,0,0,0,1.4346103038309115,1
18001,7,2020-08-14 14:48:18,1800.0,79.66996699669971,1700.0,1879.6699669966997,3500.0,0.606,2500,411.3333333333333,0.7229792876949425,0.8279569892473119,0.6341463414634146,0.75,8,0.7878787878787878,33,0.15151515151515152,0.0,0.06060606060606061,0.0,0,0,0,1.4343234323432343,1
18000,7,2020-08-14 14:56:15,2200.0,-320.3825857519789,1300.0,1879.617414248021,3500.0,0.6061575369852059,2501,435.8333333333333,0.6942998483313628,0.8288770053475936,0.5847255369928401,0.7777777777777778,9,0.7941176470588235,34,0.14705882352941177,0.0,0.058823529411764705,0.0,0,0,0,1.4340369393139842,1
17999,7,2020-08-14 15:05:01,2500.0,-620.1713909030982,1000.0,1879.8286090969018,3500.0,0.6063149480415667,2502,369.8,0.6175090200935911,0.7078853046594982,0.5461538461538461,0.7777777777777778,9,0.8,35,0.14285714285714285,0.0,0.05714285714285714,0.0,0,0,0,1.4337508239947265,1
17998,7,2020-08-14 15:11:07,2600.0,-719.7628458498023,900.0,1880.2371541501977,3500.0,0.606472233320016,2503,259.0,0.5915734035549703,0.6574500768049155,0.42857142857142855,0.8,10,0.8055555555555556,36,0.1388888888888889,0.0,0.05555555555555555,0.0,0,0,0,1.4334650856389988,1
17997,7,2020-08-14 16:09:54,2100.0,-219.28900592495052,1400.0,1880.7109940750495,3500.0,0.606629392971246,2504,290.0,0.6485075634988332,0.6606060606060606,0.6356275303643725,0.8,10,0.8108108108108109,37,0.13513513513513514,0.0,0.05405405405405406,0.0,0,0,0,1.433179723502304,1
17996,7,2020-08-14 16:20:51,2200.0,-319.1447368421052,1300.0,1880.8552631578948,3500.0,0.6067864271457086,2505,212.0,0.6509433962264151,0.6509433962264151,0.6509433962264151,0.9,10,0.8157894736842105,38,0.13157894736842105,0.0,0.05263157894736842,0.0,0,0,0,1.4328947368421052,1
17995,7,2020-08-14 18:25:11,1900.0,-18.934911242603448,1600.0,1881.0650887573966,3500.0,0.6069433359936153,2506,409.0,0.6603130312661689,0.6626506024096386,0.6579754601226994,1.0,9,0.8205128205128205,39,0.1282051282051282,0.0,0.05128205128205128,0.0,0,0,0,1.4326101249178171,1
17994,7,2020-08-14 18:27:51,2000.0,-118.92247043364,1500.0,1881.07752956636,3500.0,0.6071001196649382,2507,310.6666666666667,0.6935362339104968,0.8297872340425532,0.6144578313253012,1.0,10,0.825,40,0.125,0.0,0.05,0.0,0,0,0,1.4323258869908015,1
17993,7,2020-08-14 18:33:52,2200.0,-318.8443860801051,1300.0,1881.155613919895,3500.0,0.6072567783094099,2508,266.0,0.6779604367453942,1.0,0.4675324675324675,1.0,11,0.8292682926829268,41,0.12195121951219512,0.0,0.04878048780487805,0.0,0,0,0,1.4320420223243597,1
17992,7,2020-08-14 18:34:05,2200.0,-318.6351706036746,1300.0,1881.3648293963254,3500.0,0.6074133120765245,2509,267.0,0.6800857118837077,1.0,0.47435897435897434,1.0,12,0.8333333333333334,42,0.11904761904761904,0.0,0.047619047619047616,0.0,1,0,1,1.431758530183727,0
17991,7,2020-08-14 18:38:27,2100.0,-218.63517060367462,1400.0,1881.3648293963254,3500.0,0.6071713147410358,2510,487.0,0.6836645614805866,0.7769784172661871,0.616,0.9230769230769231,13,0.813953488372093,43,0.13953488372093023,0.0,0.046511627906976744,0.0,0,0,0,1.431758530183727,1
17990,7,2020-08-17 15:23:13,2300.0,-418.4918032786886,1200.0,1881.5081967213114,3500.0,0.6073277578653923,2511,38.0,0.631578947368421,0.631578947368421,0.631578947368421,0.9285714285714286,14,0.8181818181818182,44,0.13636363636363635,0.0,0.045454545454545456,0.0,0,0,0,1.4314754098360656,1
17989,7,2020-08-17 15:29:57,2100.0,-218.21756225425952,1400.0,1881.7824377457405,3500.0,0.607484076433121,2512,452.0,0.6347096088819076,0.6585365853658537,0.6175298804780877,0.9333333333333333,15,0.8222222222222222,45,0.13333333333333333,0.0,0.044444444444444446,0.0,0,0,0,1.4311926605504588,0
17988,7,2020-08-17 15:31:47,2100.0,-218.21756225425952,1400.0,1881.7824377457405,3500.0,0.6072423398328691,2513,453.0,0.6330934261071247,0.6575342465753424,0.6150793650793651,0.875,16,0.8043478260869565,46,0.15217391304347827,0.0,0.043478260869565216,0.0,1,1,0,1.4311926605504588,1
17987,7,2020-08-17 15:40:17,1900.0,-18.074656188605104,1600.0,1881.925343811395,3500.0,0.6073985680190931,2514,300.5,0.6304138950480414,0.6333333333333333,0.6274944567627494,0.8823529411764706,17,0.8085106382978723,47,0.14893617021276595,0.0,0.0425531914893617,0.0,0,0,0,1.4315651604453177,0
17986,7,2020-08-17 15:40:58,1900.0,-18.074656188605104,1600.0,1881.925343811395,3500.0,0.6071570576540756,2515,301.5,0.6276226337689739,0.6291390728476821,0.6261061946902655,0.8333333333333334,18,0.7916666666666666,48,0.16666666666666666,0.0,0.041666666666666664,0.0,1,1,0,1.4315651604453177,1
17985,7,2020-08-17 15:56:14,2300.0,-418.06282722513083,1200.0,1881.9371727748692,3500.0,0.6073131955484896,2516,412.5,0.6613626849644176,0.6646706586826348,0.6580547112462006,0.8421052631578947,19,0.7959183673469388,49,0.16326530612244897,0.0,0.04081632653061224,0.0,0,0,0,1.431937172774869,1
17984,7,2020-08-17 15:57:26,2200.0,-317.78940483976453,1300.0,1882.2105951602355,3500.0,0.6074692093762416,2517,415.3333333333333,0.6260293176564163,0.6585735963581184,0.5824175824175825,0.85,20,0.8,50,0.16,0.0,0.04,0.0,0,0,0,1.4316546762589928,1
17983,7,2020-08-17 16:24:40,2200.0,-317.58169934640523,1300.0,1882.4183006535948,3500.0,0.607625099285147,2518,370.3333333333333,0.6149081763671391,0.7084078711985689,0.549618320610687,0.8571428571428571,21,0.803921568627451,51,0.1568627450980392,0.0,0.0392156862745098,0.0,0,0,0,1.4313725490196079,1
17982,7,2020-08-17 16:36:18,2300.0,-417.3742651861528,1200.0,1882.6257348138472,3500.0,0.6077808654227869,2519,293.0,0.5811962486902575,0.6590909090909091,0.49606299212598426,0.8636363636363636,22,0.8076923076923077,52,0.15384615384615385,0.0,0.038461538461538464,0.0,0,0,0,1.4310907903331156,0
17981,7,2020-08-17 16:37:01,2300.0,-417.3742651861528,1200.0,1882.6257348138472,3500.0,0.6075396825396825,2520,294.0,0.5783316765186095,0.6580937972768532,0.4921875,0.8260869565217391,23,0.7924528301886793,53,0.16981132075471697,0.0,0.03773584905660377,0.0,1,1,0,1.4310907903331156,0
17980,7,2020-08-17 16:39:12,2300.0,-417.3742651861528,1200.0,1882.6257348138472,3500.0,0.6072986909956366,2521,295.0,0.5755031540484475,0.6570996978851964,0.4883720930232558,0.7916666666666666,24,0.7777777777777778,54,0.18518518518518517,0.0,0.037037037037037035,0.0,2,2,0,1.4310907903331156,1
17979,7,2020-08-18 12:34:36,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6074544012688342,2522,229.5,0.4906033503887048,0.6269315673289183,0.25384615384615383,0.8,25,0.7818181818181819,55,0.18181818181818182,0.0,0.03636363636363636,0.0,0,0,0,1.4321148825065275,0
17978,7,2020-08-18 12:35:13,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6072136345620294,2523,230.5,0.48771349984343937,0.6255506607929515,0.25190839694656486,0.7692307692307693,26,0.7678571428571429,56,0.17857142857142858,0.0,0.03571428571428571,0.0,1,1,0,1.4321148825065275,0
17977,7,2020-08-18 12:38:14,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.606973058637084,2524,231.5,0.48487326985389,0.6241758241758242,0.25,0.7407407407407407,27,0.7543859649122807,57,0.17543859649122806,0.0,0.03508771929824561,0.0,2,2,0,1.4321148825065275,0
17976,7,2020-08-18 12:38:47,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6067326732673267,2525,232.5,0.4820811091671169,0.6228070175438597,0.24812030075187969,0.7142857142857143,28,0.7413793103448276,58,0.1724137931034483,0.0,0.034482758620689655,0.0,3,3,0,1.4321148825065275,0
17975,7,2020-08-18 12:39:44,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6064924782264449,2526,233.5,0.4793355361014006,0.6214442013129103,0.2462686567164179,0.6896551724137931,29,0.7288135593220338,59,0.1694915254237288,0.0,0.03389830508474576,0.0,4,4,0,1.4321148825065275,0
17974,7,2020-08-18 12:40:15,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6062524732884844,2527,234.5,0.47663513455374623,0.6200873362445415,0.24444444444444444,0.6666666666666666,30,0.7166666666666667,60,0.16666666666666666,0.0,0.03333333333333333,0.0,5,5,0,1.4321148825065275,0
17973,7,2020-08-18 12:41:49,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6060126582278481,2528,235.5,0.473978550283557,0.6187363834422658,0.2426470588235294,0.6451612903225806,31,0.7049180327868853,61,0.16393442622950818,0.0,0.03278688524590164,0.0,6,6,0,1.4321148825065275,0
17972,7,2020-08-18 12:42:48,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6057730328192962,2529,236.5,0.4713644874502657,0.6173913043478261,0.24087591240875914,0.625,32,0.6935483870967742,62,0.16129032258064516,0.0,0.03225806451612903,0.0,7,7,0,1.4321148825065275,0
17971,7,2020-08-18 12:43:31,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6055335968379446,2530,237.5,0.46879170538473613,0.6160520607375272,0.2391304347826087,0.6060606060606061,33,0.6825396825396826,63,0.15873015873015872,0.0,0.031746031746031744,0.0,8,8,0,1.4321148825065275,0
17970,7,2020-08-18 12:52:17,2700.0,-817.1018276762402,800.0,1882.8981723237598,3500.0,0.6052943500592651,2531,238.5,0.4662590155760713,0.6147186147186147,0.23741007194244604,0.5882352941176471,34,0.671875,64,0.15625,0.0,0.03125,0.0,9,9,0,1.4321148825065275,0
17969,7,2020-08-18 19:39:11,2200.0,-317.1018276762402,1300.0,1882.8981723237598,3500.0,0.6050552922590837,2532,299.5,0.6247495336143163,0.6829268292682927,0.56657223796034,0.5714285714285714,35,0.6615384615384615,65,0.15384615384615385,0.0,0.03076923076923077,0.0,0,0,0,1.4321148825065275,1
17968,7,2020-08-18 19:53:34,2400.0,-516.8949771689497,1100.0,1883.1050228310503,3500.0,0.6052112120015791,2533,417.3333333333333,0.6274667921402549,0.6576168929110106,0.5869565217391305,0.5833333333333334,36,0.6666666666666666,66,0.15151515151515152,0.0,0.030303030303030304,0.0,0,0,0,1.431833007175473,0
17967,7,2020-08-18 20:16:19,2300.0,-416.8949771689497,1200.0,1883.1050228310503,3500.0,0.6049723756906077,2534,421.6666666666667,0.6283644916916101,0.6608695652173913,0.5876777251184834,0.5675675675675675,37,0.6567164179104478,67,0.16417910447761194,0.0,0.029850746268656716,0.0,0,0,0,1.431833007175473,0
17966,7,2020-08-19 18:43:25,2300.0,-416.8949771689497,1200.0,1883.1050228310503,3500.0,0.6047337278106509,2535,491.0,0.6429923241073509,0.6589595375722543,0.6133909287257019,0.5526315789473685,38,0.6470588235294118,68,0.17647058823529413,0.0,0.029411764705882353,0.0,0,0,0,1.431833007175473,0
17965,7,2020-08-19 18:46:31,2300.0,-416.8949771689497,1200.0,1883.1050228310503,3500.0,0.6044952681388013,2536,492.0,0.6415895273311969,0.6570605187319885,0.6120689655172413,0.5384615384615384,39,0.6376811594202898,69,0.18840579710144928,0.0,0.028985507246376812,0.0,1,1,0,1.431833007175473,0
17964,7,2020-08-19 18:51:46,2300.0,-416.8949771689497,1200.0,1883.1050228310503,3500.0,0.604256996452503,2537,493.0,0.6401932522066004,0.6551724137931034,0.610752688172043,0.525,40,0.6285714285714286,70,0.2,0.0,0.02857142857142857,0.0,2,2,0,1.431833007175473,1
17963,7,2020-08-19 19:09:50,2000.0,-116.62320730117335,1500.0,1883.3767926988266,3500.0,0.6044129235618597,2538,147.33333333333334,0.47708108577008845,0.5902255639097744,0.4157303370786517,0.5365853658536586,41,0.6338028169014085,71,0.19718309859154928,0.0,0.028169014084507043,0.0,0,0,0,1.4328552803129075,1
17962,7,2020-08-19 19:15:24,1900.0,-16.547231270358225,1600.0,1883.4527687296418,3500.0,0.6045687278456086,2539,288.75,0.645914526877151,0.6842105263157895,0.5975103734439834,0.5476190476190477,42,0.6388888888888888,72,0.19444444444444445,0.0,0.027777777777777776,0.0,0,0,0,1.43257328990228,1
17961,7,2020-08-19 21:35:55,2100.0,-216.53645833333326,1400.0,1883.4635416666667,3500.0,0.6047244094488189,2540,306.1666666666667,0.5673551450167665,0.6854838709677419,0.2357142857142857,0.5581395348837209,43,0.6438356164383562,73,0.1917808219178082,0.0,0.0273972602739726,0.0,0,0,0,1.4322916666666667,1
17960,7,2020-08-21 13:09:10,1800.0,83.60442420299273,1700.0,1883.6044242029927,3500.0,0.6048799685163322,2541,454.5,0.6825445149406468,0.7089285714285715,0.6561604584527221,0.5681818181818182,44,0.6323529411764706,68,0.19117647058823528,0.0,0.029411764705882353,0.0,0,0,0,1.4320104098893949,0
17959,7,2020-08-21 13:09:59,1800.0,83.60442420299273,1700.0,1883.6044242029927,3500.0,0.6046420141620771,2542,455.5,0.6809752992105933,0.7076648841354723,0.6542857142857142,0.5555555555555556,45,0.6231884057971014,69,0.18840579710144928,0.0,0.043478260869565216,0.0,1,1,0,1.4320104098893949,0
17958,7,2020-08-21 13:11:05,1800.0,83.60442420299273,1700.0,1883.6044242029927,3500.0,0.6044042469524185,2543,456.5,0.6794136731859152,0.7064056939501779,0.6524216524216524,0.5434782608695652,46,0.6142857142857143,70,0.18571428571428572,0.0,0.05714285714285714,0.0,2,2,0,1.4320104098893949,0
17957,7,2020-08-21 13:11:26,1800.0,83.60442420299273,1700.0,1883.6044242029927,3500.0,0.6041666666666666,2544,457.5,0.6778595793637978,0.7051509769094139,0.6505681818181818,0.5319148936170213,47,0.6056338028169014,71,0.19718309859154928,0.0,0.056338028169014086,0.0,3,3,0,1.4320104098893949,1
17956,7,2020-08-21 13:22:07,1700.0,183.55006501950584,1800.0,1883.5500650195058,3500.0,0.6043222003929273,2545,309.6666666666667,0.6087149262324335,0.6367265469061876,0.5677966101694916,0.5416666666666666,48,0.6111111111111112,72,0.19444444444444445,0.0,0.05555555555555555,0.0,0,0,0,1.4336801040312093,1
17955,7,2020-08-21 13:29:50,1900.0,-16.569200779726998,1600.0,1883.430799220273,3500.0,0.6044776119402985,2546,375.5,0.6620985935774972,0.6867469879518072,0.6374501992031872,0.5510204081632653,49,0.6164383561643836,73,0.1917808219178082,0.0,0.0547945205479452,0.0,0,0,0,1.433398310591293,0
17954,7,2020-08-21 13:30:15,1900.0,-16.569200779726998,1600.0,1883.430799220273,3500.0,0.6042402826855123,2547,376.5,0.6600914512922466,0.684,0.6361829025844931,0.54,50,0.6081081081081081,74,0.1891891891891892,0.0,0.05405405405405406,0.013513513513513514,1,1,0,1.433398310591293,0
17953,7,2020-08-21 13:30:42,1900.0,-16.569200779726998,1600.0,1883.430799220273,3500.0,0.6040031397174255,2548,377.5,0.6580977676595205,0.6812749003984063,0.6349206349206349,0.5294117647058824,51,0.6,75,0.18666666666666668,0.0,0.05333333333333334,0.02666666666666667,2,2,0,1.433398310591293,1
17952,7,2020-08-29 14:11:12,2000.0,-116.55844155844147,1500.0,1883.4415584415585,3500.0,0.6041584935268732,2549,130.0,0.49230769230769234,0.49230769230769234,0.49230769230769234,0.5,0,0.582089552238806,67,0.1791044776119403,0.0,0.05970149253731343,0.029850746268656716,0,0,0,1.4344155844155844,0
17951,7,2020-08-29 14:12:32,2000.0,-116.55844155844147,1500.0,1883.4415584415585,3500.0,0.6039215686274509,2550,131.0,0.48854961832061067,0.48854961832061067,0.48854961832061067,0.0,1,0.5735294117647058,68,0.19117647058823528,0.0,0.058823529411764705,0.029411764705882353,1,1,0,1.4344155844155844,1
17950,7,2020-08-29 14:16:23,1800.0,83.51719662556775,1700.0,1883.5171966255677,3500.0,0.6040768326146609,2551,297.6,0.6366135492595296,0.7056737588652482,0.5690140845070423,0.5,2,0.5797101449275363,69,0.18840579710144928,0.0,0.057971014492753624,0.028985507246376812,0,0,0,1.434782608695652,0
17949,7,2020-08-29 14:17:04,1800.0,83.51719662556775,1700.0,1883.5171966255677,3500.0,0.6038401253918495,2552,298.6,0.6333622555785925,0.7044247787610619,0.5674157303370787,0.3333333333333333,3,0.5714285714285714,70,0.2,0.0,0.05714285714285714,0.02857142857142857,1,1,0,1.434782608695652,0
17948,7,2020-08-29 14:17:30,1800.0,83.51719662556775,1700.0,1883.5171966255677,3500.0,0.6036036036036037,2553,299.6,0.6301647604697267,0.7031802120141343,0.5658263305322129,0.25,4,0.5633802816901409,71,0.2112676056338028,0.0,0.056338028169014086,0.028169014084507043,2,2,0,1.434782608695652,1
17947,7,2020-08-30 14:38:27,1600.0,283.4630350194552,1900.0,1883.4630350194552,3500.0,0.6037588097102584,2554,415.3333333333333,0.6559579487202449,0.7037037037037037,0.6115879828326181,0.4,5,0.5538461538461539,65,0.2,0.0,0.06153846153846154,0.03076923076923077,0,0,0,1.4357976653696498,1
17946,7,2020-08-30 14:43:30,1800.0,83.27932598833445,1700.0,1883.2793259883344,3500.0,0.6039138943248532,2555,366.25,0.6446481840927025,0.704225352112676,0.6103896103896104,0.5,6,0.5606060606060606,66,0.19696969696969696,0.0,0.06060606060606061,0.030303030303030304,0,0,0,1.4355152300712897,1
17945,7,2020-08-30 15:25:45,2300.0,-416.77461139896377,1200.0,1883.2253886010362,3500.0,0.6040688575899843,2556,543.6666666666666,0.7059225154656014,0.77737881508079,0.6356435643564357,0.5714285714285714,7,0.5671641791044776,67,0.19402985074626866,0.0,0.05970149253731343,0.029850746268656716,0,0,0,1.4352331606217616,1
17944,7,2020-08-30 15:54:56,3200.0,-1316.504854368932,300.0,1883.495145631068,3500.0,0.604223699648025,2557,322.6666666666667,0.6291992010479406,0.6784313725490196,0.5959183673469388,0.625,8,0.5735294117647058,68,0.19117647058823528,0.0,0.058823529411764705,0.029411764705882353,0,0,0,1.4349514563106796,0
17943,7,2020-08-30 16:01:07,3200.0,-1316.504854368932,300.0,1883.495145631068,3500.0,0.6039874902267396,2558,323.6666666666667,0.6270724944889374,0.67578125,0.5934959349593496,0.5555555555555556,9,0.5652173913043478,69,0.2028985507246377,0.0,0.057971014492753624,0.028985507246376812,1,1,0,1.4349514563106796,1
17942,7,2020-09-05 09:10:39,2000.0,-115.65329883570507,1500.0,1884.346701164295,3500.0,0.6041422430636968,2559,358.0,0.6477038722405425,0.6542056074766355,0.6363636363636364,0.6,10,0.5714285714285714,70,0.2,0.0,0.05714285714285714,0.02857142857142857,0,0,0,1.4353169469598965,1
17941,7,2020-09-05 09:16:05,1700.0,184.42146089204903,1800.0,1884.421460892049,3500.0,0.604296875,2560,364.3333333333333,0.6198568887656414,0.6535211267605634,0.5932835820895522,0.6363636363636364,11,0.5774647887323944,71,0.19718309859154928,0.0,0.056338028169014086,0.028169014084507043,0,0,0,1.4350355526826115,0
17940,7,2020-09-06 14:37:47,1500.0,384.421460892049,2000.0,1884.421460892049,3500.0,0.6040609137055838,2561,353.0,0.7132132132132132,0.7777777777777778,0.6486486486486487,0.7142857142857143,7,0.5633802816901409,71,0.19718309859154928,0.0,0.07042253521126761,0.028169014084507043,0,0,0,1.4350355526826115,1
17939,7,2020-09-06 14:48:33,1900.0,-15.82687338501296,1600.0,1884.173126614987,3500.0,0.6042154566744731,2562,272.25,0.6311624962989981,0.6770428015564203,0.5951417004048583,0.6666666666666666,6,0.5571428571428572,70,0.2,0.0,0.07142857142857142,0.02857142857142857,0,0,0,1.4347545219638242,0
